AREA,RANGE,EC
1.88,3.0,0.3314743325
1.88,2.0,0.06629429768867924
1.88,1.0,0.1657371662264151
1.92,3.0,0.3447333058018868
1.92,2.0,0.0689460695754717
1.92,1.0,0.1723666528773585
2.0,3.0,0.3585226380188679
2.0,2.0,0.07170391235849058
2.0,1.0,0.17926131900943396
2.2,3.0,0.3943749017924529
2.2,2.0,0.07887430358490566
2.2,1.0,0.19718745089622644
2.2,3.0,0.4338123919811321
