AREA,RANGE,EC
6500,Emulsion,43462.87160377359
6500,Enamel,8692.499735849056
6500,oil,21731.43579245283
7000,Emulsion,46505.27262264151
7000,Enamel,9300.974716981133
7000,oil,23252.636301886792
7150,Emulsion,47435.378056603775
7150,Enamel,9486.994211320756
7150,oil,23717.68903773585
7500,Emulsion,49332.79318867925
7500,Enamel,9866.473981132076
7500,oil,24666.396584905662
8000,Emulsion,52292.76077358491
8000,Enamel,10458.462418867924
8000,oil,26146.380396226414
8500,Emulsion,55430.32643396226
8500,Enamel,11085.970164150944
8500,oil,27715.163207547168
8700,Emulsion,56538.93296226415
8700,Enamel,11307.689567924528
8700,oil,28269.466471698117
9000,Emulsion,58235.100943396224
9000,Enamel,11646.92025471698
9000,oil,29117.550471698112
9600,Emulsion,61729.20700000001
9600,Enamel,12345.735469811321
9600,oil,30864.60350943396
9800,Emulsion,62963.79113207547
9800,Enamel,12592.650179245284
9800,oil,31481.895566037736
11000,Emulsion,70519.4460754717
11000,Enamel,14103.768201886794
11000,oil,35259.72303773585
11300,Emulsion,71929.835
11300,Enamel,14385.843566037736
11300,oil,35964.91749056604
11700,Emulsion,74087.73005660377
11700,Enamel,14817.418871698113
11700,oil,37043.865018867924
12000,Emulsion,77792.1165471698
12000,Enamel,15558.289815094338
12000,oil,38896.058283018865
12300,Emulsion,79347.95888679245
12300,Enamel,15869.455611320756
12300,oil,39673.97943396226
12700,Emulsion,81728.39764150944
12700,Enamel,16345.539281132076
12700,oil,40864.19883018868
13000,Emulsion,83362.96560377358
13000,Enamel,16672.450066037738
13000,oil,41681.48279245283
13300,Emulsion,85863.85456603774
13300,Enamel,17172.62356792453
13300,oil,42931.92728301887
13500,Emulsion,87581.13166037736
13500,Enamel,17516.076039622643
13500,oil,43790.56583018868
13700,Emulsion,90208.56560377359
13700,Enamel,18041.558320754717
13700,oil,45104.28281132075
14000,Emulsion,92012.7369245283
14000,Enamel,18402.389486792454
14000,oil,46006.36845283019
14300,Emulsion,93852.99166037736
14300,Enamel,18770.43727735849
14300,oil,46926.49583018868
14700,Emulsion,95730.05149056604
14700,Enamel,19145.846018867927
14700,oil,47865.02575471698
15000,Emulsion,97644.6525283019
15000,Enamel,19528.76294339623
15000,oil,48822.32626415095
15300,Emulsion,99597.54556603773
15300,Enamel,19919.33820754717
15300,oil,49798.77279245283
15500,Emulsion,101589.49649056605
15500,Enamel,20317.72496226415
15500,oil,50794.74824528302
15800,Emulsion,103621.28641509434
15800,Enamel,20724.079471698115
15800,oil,51810.64320754717
16000,Emulsion,106729.92500000002
1000,Enamel,21345.801849056606
16000,oil,53364.962509433964
16400,Emulsion,109931.82275471698
16400,Enamel,21986.17590566038
16400,oil,54965.91137735849
16900,Emulsion,113229.77743396226
16900,Enamel,22645.761188679247
16900,oil,56614.88871698113
17200,Emulsion,116626.67077358492
17200,Enamel,23325.134018867928
17200,oil,58313.33537735849
17500,Emulsion,118959.20418867926
17500,Enamel,23791.63669811321
17500,oil,59479.60209433963
17800,Emulsion,121338.38826415094
17800,Enamel,24267.469433962266
17800,oil,60669.19413207547
18000,Emulsion,124978.5399056604
18000,Enamel,24995.49350943396
18000,oil,62489.26996226415
18400,Emulsion,128727.89611320753
18400,Enamel,25745.35832075472
18400,oil,64363.94805660377
18800,Emulsion,132589.733
18800,Enamel,26517.719075471698
18800,oil,66294.86649056604
19200,Emulsion,137893.32232075473
19200,Enamel,27578.42783018868
19200,oil,68946.6611509434
20000,Emulsion,143409.05520754718
20000,Enamel,28681.564943396228
20000,oil,71704.52760377359
22000,Emulsion,157749.96071698115
22000,Enamel,31549.721433962262
22000,oil,78874.98035849057
22000,Emulsion,173524.95679245284
